TransactionAmount,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,DaysSinceFirst,DaysSincePrev,TransactionHour,TransactionDayOfWeek,TransactionMonth,AgeGroup_enc,BalanceGroup_enc,Target
418.03,Debit,Austin,nan,58.0,Doctor,161.0,1.0,10721.29,245.0,427.0,17.0,0.0,9.0,1,0,2
118.06,Credit,Las Vegas,Branch,32.0,Doctor,30.999999999999996,1.0,13560.63,142.0,530.0,17.0,2.0,5.0,2,0,0
483.92,Debit,New York,ATM,70.0,Retired,115.0,1.0,3138.0,287.0,385.0,18.0,0.0,10.0,1,2,0
78.93,Debit,Mesa,ATM,38.0,Doctor,145.0,1.0,9916.24,46.00000000000001,626.0,16.0,4.0,2.0,0,0,0
36.63,Debit,Miami,ATM,75.0,Retired,261.0,1.0,7941.73,122.0,550.0,17.0,3.0,5.0,1,0,0
87.85,Debit,Colorado Springs,Branch,49.0,Engineer,63.0,1.0,3753.2400000000002,345.0,327.0,17.0,2.0,11.999999999999998,1,2,2
877.0039999999999,Debit,Philadelphia,Online,31.0,Doctor,55.0,1.0,9733.83,196.00000000000003,475.99999999999994,17.0,0.0,7.0,2,0,1
705.34,Debit,Washington,Online,59.0,Doctor,123.99999999999999,1.0,5003.22,253.0,419.0,18.0,1.0,9.0,1,2,1
146.55,Debit,Virginia Beach,Online,54.0,Retired,123.99999999999999,1.0,4087.4400000000005,213.0,459.00000000000006,18.0,3.0,8.0,1,2,1
116.89,Debit,Columbus,Online,71.0,Retired,226.0,1.0,4880.31,322.0,350.0,16.0,0.0,11.0,1,2,2
106.41,Debit,Los Angeles,Branch,57.0,Retired,87.0,1.0,1310.38,14.0,658.0,16.0,0.0,1.0,1,1,0
877.0039999999999,Debit,Boston,ATM,78.0,Retired,103.0,1.0,2513.51,84.0,588.0,18.0,0.0,2.9999999999999996,1,2,2
584.41,Debit,Las Vegas,ATM,23.0,Student,41.0,1.0,4475.22,0.0,672.0,16.0,0.0,1.0,2,2,0
584.98,Credit,Chicago,Branch,55.0,Retired,121.0,1.0,6521.05,161.0,511.0,16.0,0.0,5.999999999999999,1,2,2
79.21,Debit,Colorado Springs,Branch,56.0,Retired,140.0,1.0,1615.04,326.0,346.0,17.0,4.0,11.0,1,1,2
173.13,Credit,Atlanta,Online,20.0,Student,288.0,1.0,1490.34,276.0,396.0,16.0,3.0,10.0,2,1,2
335.7,Debit,El Paso,ATM,80.0,nan,57.0,1.0,6601.44,28.0,644.0,17.0,0.0,1.0,1,2,2
877.0039999999999,Credit,Las Vegas,Online,50.0,Doctor,109.0,1.0,8611.17,329.0,343.0,16.0,0.0,11.0,1,0,0
422.81,Debit,Los Angeles,Branch,28.0,Student,193.0,1.0,1929.2799999999997,322.0,350.0,16.0,0.0,11.0,2,1,0
135.43,Debit,San Jose,ATM,57.0,Retired,91.99999999999999,1.0,5315.83,277.0,395.0,16.0,4.0,10.0,1,2,1
584.88,Debit,Philadelphia,ATM,26.0,Student,121.0,1.0,548.45,186.0,486.0,16.0,0.0,8.0,2,1,1
308.94,Debit,Los Angeles,Online,25.0,Student,167.0,1.0,1931.6599999999999,91.0,581.0,16.0,0.0,4.0,2,1,0
295.93,Debit,Boston,Branch,36.0,Doctor,117.0,1.0,1050.63,49.00000000000001,623.0,17.0,0.0,2.0,0,1,2
877.0039999999999,Debit,Philadelphia,Online,19.0,Student,50.00000000000001,1.0,9963.39,218.00000000000003,453.99999999999994,17.0,1.0,8.0,2,0,1
77.44,Debit,Washington,Branch,58.0,Retired,268.0,1.0,1950.63,175.0,497.0,16.0,0.0,5.999999999999999,1,1,1
92.5,Credit,Seattle,Online,40.0,Engineer,70.0,1.0,6295.45,266.0,406.0,16.0,0.0,9.0,0,2,1
97.74,Credit,Los Angeles,Online,41.0,Engineer,137.0,1.0,4113.63,245.0,427.0,16.0,0.0,9.0,0,2,0
291.68,Debit,Columbus,ATM,21.0,Student,90.0,1.0,1451.02,216.99999999999997,454.99999999999994,18.0,0.0,8.0,2,1,2
56.96,Debit,Albuquerque,ATM,22.0,Student,135.0,1.0,1597.85,175.0,497.0,17.0,0.0,5.999999999999999,2,1,2
436.8,Debit,Seattle,Online,27.0,Student,91.99999999999999,1.0,1256.33,182.0,490.0,16.0,0.0,7.0,2,1,1
259.49,Debit,Austin,Online,72.0,Retired,292.0,1.0,7320.61,158.0,514.0,16.0,4.0,5.999999999999999,1,0,2
726.26,Debit,Omaha,Online,57.0,Retired,147.0,1.0,2150.38,42.0,630.0,17.0,0.0,2.0,1,2,1
568.68,Debit,Houston,ATM,72.0,Retired,101.0,1.0,2940.04,113.0,559.0,18.0,1.0,4.0,1,2,0
77.57,Debit,Atlanta,Online,49.0,nan,225.0,1.0,12801.93,345.0,327.0,17.0,2.0,11.999999999999998,1,0,2
877.0039999999999,Debit,Boston,Online,29.0,Engineer,40.0,1.0,4272.41,140.0,532.0,17.0,0.0,5.0,2,2,2
16.4325,Credit,Oklahoma City,Branch,74.0,Retired,290.0,1.0,5399.76,7.0,665.0,16.0,0.0,1.0,1,2,0
877.0039999999999,Credit,Omaha,Branch,61.0,Retired,48.0,1.0,2467.39,193.0,479.00000000000006,17.0,4.0,7.0,1,2,1
61.330000000000005,Debit,Raleigh,ATM,27.0,Engineer,129.0,1.0,7537.400000000001,261.0,410.99999999999994,18.0,2.0,9.0,2,0,1
27.64,Debit,New York,Online,54.0,Engineer,22.999999999999996,1.0,7498.509999999999,158.0,514.0,17.0,4.0,5.999999999999999,1,0,0
16.4325,Debit,San Jose,ATM,29.0,Doctor,32.0,1.0,10506.41,105.0,567.0,16.0,0.0,4.0,2,0,1
431.22,Credit,Austin,Branch,73.0,Retired,129.0,1.0,6505.98,109.00000000000001,563.0,16.0,4.0,4.0,1,2,2
178.55,Debit,Houston,Branch,55.0,Engineer,67.0,1.0,7568.400000000001,347.0,325.0,16.0,4.0,11.999999999999998,1,0,0
248.76,Debit,Denver,ATM,18.0,Student,56.0,1.0,546.46,142.0,530.0,16.0,2.0,5.0,2,1,2
76.16,Debit,San Francisco,ATM,23.0,Student,99.0,1.0,1072.25,323.0,349.0,16.0,1.0,11.0,2,1,1
347.25,Debit,Indianapolis,ATM,69.0,Doctor,250.0,1.0,7273.55,28.0,644.0,18.0,0.0,1.0,1,0,0
28.04,Debit,Los Angeles,ATM,57.0,Doctor,146.0,1.0,11197.54,44.0,628.0,16.0,2.0,2.0,1,0,0
325.98,Debit,Washington,ATM,19.0,Student,277.0,1.0,782.35,199.0,473.0,16.0,3.0,7.0,2,1,1
249.56000000000003,Debit,New York,Branch,76.0,Retired,246.0,1.0,4444.95,322.0,350.0,16.0,0.0,11.0,1,2,0
17.43,Debit,Albuquerque,ATM,56.0,Doctor,33.0,1.0,10658.88,52.0,620.0,16.0,3.0,2.0,1,0,2
198.01,Credit,Austin,Branch,26.0,Student,40.0,1.0,250.93000000000004,112.0,560.0,17.0,0.0,4.0,2,1,2
585.58,Debit,Raleigh,Branch,23.0,Student,55.0,1.0,1729.02,245.0,427.0,16.0,0.0,9.0,2,1,1
434.67,Credit,Virginia Beach,Online,27.0,Student,123.99999999999999,1.0,1298.13,337.0,335.0,18.0,1.0,11.999999999999998,2,1,1
510.7,Credit,Nashville,Online,27.0,Student,294.0,1.0,5828.48,156.0,516.0,16.0,2.0,5.999999999999999,2,2,0
331.98,Debit,Denver,ATM,74.0,Retired,12.0,1.0,7600.99,237.99999999999997,433.99999999999994,16.0,0.0,8.0,1,0,2
199.54,Debit,Portland,Online,56.0,Engineer,268.0,1.0,9603.73,281.0,391.00000000000006,17.0,1.0,10.0,1,0,1
212.97,Debit,Atlanta,Online,59.0,Engineer,178.0,1.0,4180.4,316.0,356.0,16.0,1.0,11.0,1,2,2
270.56,Debit,Philadelphia,Online,23.0,Student,139.0,1.0,1268.44,46.00000000000001,626.0,16.0,4.0,2.0,2,1,1
306.37,Debit,Colorado Springs,ATM,26.0,Engineer,120.0,1.0,9609.67,176.0,496.0,18.0,1.0,5.999999999999999,2,0,2
643.02,Credit,Detroit,ATM,38.0,Doctor,85.0,1.0,11989.39,273.0,399.0,17.0,0.0,10.0,0,0,2
98.48,Debit,Miami,Branch,47.0,Engineer,12.0,1.0,9538.92,45.0,627.0,17.0,3.0,2.0,1,0,0
877.0039999999999,Debit,Virginia Beach,Online,36.0,Engineer,169.0,1.0,4826.88,238.99999999999997,432.99999999999994,17.0,1.0,8.0,0,2,1
537.86,Debit,Kansas City,Online,27.0,Student,134.0,1.0,293.06,260.0,412.00000000000006,16.0,1.0,9.0,2,1,0
241.18,Debit,Mesa,ATM,25.0,Student,162.0,1.0,1445.53,148.0,524.0,18.0,1.0,5.0,2,1,0
130.54,Debit,Atlanta,ATM,64.0,Doctor,94.0,1.0,11204.62,93.0,579.0,17.0,2.0,4.0,1,0,2
800.29,Credit,San Diego,Branch,20.0,Student,84.00000000000001,1.0,693.4,336.0,336.0,16.0,0.0,11.999999999999998,2,1,1
16.4325,Debit,Dallas,Online,57.0,Doctor,165.0,1.0,13523.65,140.0,532.0,16.0,0.0,5.0,1,0,2
28.52,Debit,Detroit,ATM,20.0,Student,163.0,1.0,662.51,151.0,521.0,16.0,4.0,5.999999999999999,2,1,2
431.31,Credit,Atlanta,Online,23.0,Student,99.0,1.0,342.73,118.99999999999999,553.0,16.0,0.0,5.0,2,1,2
877.0039999999999,Credit,Raleigh,ATM,47.0,Engineer,59.00000000000001,1.0,7764.159999999999,232.0,440.0,18.0,1.0,8.0,1,0,1
199.23,Debit,Tucson,ATM,29.0,Engineer,53.99999999999999,1.0,9834.0,245.0,427.0,16.0,0.0,9.0,2,0,1
42.26,Debit,Raleigh,ATM,44.0,Doctor,171.0,1.0,268.77,297.0,375.0,16.0,3.0,10.0,0,1,1
166.06,Debit,Indianapolis,ATM,30.0,Engineer,172.0,1.0,5397.68,193.0,479.00000000000006,16.0,4.0,7.0,2,2,0
357.72,Debit,Miami,ATM,53.0,Retired,25.000000000000004,1.0,7659.500000000001,216.99999999999997,454.99999999999994,17.0,0.0,8.0,1,0,0
588.37,Debit,Dallas,Online,28.0,Student,284.0,1.0,1926.0799999999997,3.0,669.0,17.0,3.0,1.0,2,1,2
72.82,Debit,Houston,Online,68.0,Doctor,127.0,1.0,6911.62,312.0,360.0,16.0,4.0,11.0,1,0,0
162.36,Debit,Tucson,Online,36.0,Engineer,147.0,1.0,7527.040000000001,324.0,348.0,16.0,2.0,11.0,0,0,1
584.82,Credit,Nashville,Online,43.0,Doctor,109.0,1.0,12071.1,288.0,384.0,16.0,1.0,10.0,0,0,0
38.15,Credit,Oklahoma City,Online,72.0,Retired,129.0,1.0,1425.47,277.0,395.0,16.0,4.0,10.0,1,1,0
477.54,Credit,San Francisco,ATM,23.0,Student,52.00000000000001,1.0,1598.63,231.0,441.0,17.0,0.0,8.0,2,1,1
639.57,Debit,Philadelphia,Branch,60.0,Doctor,43.0,1.0,11726.47,350.0,322.0,16.0,0.0,11.999999999999998,1,0,1
58.23,Debit,Phoenix,Online,28.0,Student,34.0,1.0,9189.76,204.99999999999997,467.0,17.0,2.0,7.0,2,0,1
776.21,Credit,Raleigh,Online,78.0,Retired,99.0,1.0,4895.87,51.0,621.0,17.0,2.0,2.0,1,2,1
211.36,Debit,Portland,Branch,21.0,Student,117.0,1.0,6178.77,77.0,595.0,18.0,0.0,2.9999999999999996,2,2,1
188.61,Debit,Boston,Online,67.0,Retired,26.0,1.0,7167.57,364.0,308.0,17.0,0.0,1.0,1,0,2
675.37,Credit,Jacksonville,Online,56.0,Retired,30.999999999999996,1.0,4704.91,361.0,311.0,16.0,4.0,11.999999999999998,1,2,0
94.82,Credit,Columbus,Branch,67.0,Retired,56.0,1.0,1267.72,78.0,594.0,16.0,1.0,2.9999999999999996,1,1,2
425.18,Credit,Fresno,Online,59.0,Engineer,135.0,1.0,5790.55,49.00000000000001,623.0,16.0,0.0,2.0,1,2,2
50.28,Debit,Oklahoma City,Branch,60.0,Engineer,65.0,1.0,5729.1,31.0,641.0,16.0,3.0,2.0,1,2,0
864.72,Credit,Detroit,Branch,34.0,Engineer,112.0,1.0,7379.38,235.0,437.00000000000006,16.0,4.0,8.0,0,0,2
70.68,Debit,El Paso,Online,25.0,Student,105.0,1.0,1478.41,324.0,348.0,17.0,2.0,11.0,2,1,2
261.77,Debit,Chicago,Online,28.0,Student,45.99999999999999,1.0,824.7099999999999,10.0,662.0,18.0,3.0,1.0,2,1,2
183.22,Debit,Milwaukee,ATM,27.0,Student,63.0,1.0,1024.42,276.0,396.0,18.0,3.0,10.0,2,1,0
58.32,Credit,Louisville,Branch,29.0,Engineer,275.0,1.0,6027.49,210.0,462.0,16.0,0.0,7.0,2,2,0
156.86,Debit,Charlotte,ATM,51.0,Doctor,102.0,1.0,14453.35,28.0,644.0,16.0,0.0,1.0,1,0,2
120.67,Debit,Colorado Springs,ATM,42.0,Doctor,233.0,1.0,5374.54,357.0,315.0,18.0,0.0,11.999999999999998,0,2,2
308.62,Credit,Sacramento,Branch,59.0,Engineer,101.0,1.0,9148.08,277.0,395.0,18.0,4.0,10.0,1,0,1
506.81,Debit,Milwaukee,ATM,59.0,Engineer,41.0,1.0,2757.23,352.0,320.0,16.0,2.0,11.999999999999998,1,2,0
328.39,Debit,New York,ATM,41.0,Engineer,107.99999999999999,1.0,2523.83,311.0,361.0,16.0,3.0,11.0,0,2,0
796.3,Debit,Austin,Branch,67.0,Retired,64.0,1.0,1498.79,79.0,593.0,16.0,2.0,2.9999999999999996,1,1,2
72.47,Debit,Boston,Online,29.0,Doctor,72.0,1.0,1305.56,288.0,384.0,18.0,1.0,10.0,2,1,2
279.6,Debit,Fort Worth,ATM,25.0,Student,131.0,1.0,1910.9000000000003,149.0,523.0,16.0,2.0,5.0,2,1,2
304.2,Debit,Indianapolis,Online,25.0,Student,102.0,1.0,423.64,157.0,515.0,16.0,3.0,5.999999999999999,2,1,0
351.38,Debit,New York,Branch,64.0,Retired,21.000000000000004,1.0,7606.63,175.0,497.0,18.0,0.0,5.999999999999999,1,0,0
86.07,Debit,Dallas,Branch,31.0,Doctor,22.999999999999996,1.0,842.5599999999998,322.0,350.0,18.0,0.0,11.0,2,1,2
604.5,Debit,Portland,ATM,28.0,Student,80.0,1.0,709.4199999999998,218.00000000000003,453.99999999999994,18.0,1.0,8.0,2,1,1
258.7,Debit,Charlotte,ATM,27.0,Student,123.0,1.0,1358.37,51.0,621.0,17.0,2.0,2.0,2,1,2
877.0039999999999,Debit,Austin,Online,61.0,Doctor,158.0,1.0,13538.14,170.0,502.00000000000006,16.0,2.0,5.999999999999999,1,0,2
16.4325,Credit,Austin,Branch,75.0,Retired,64.0,1.0,7258.33,29.0,643.0,17.0,1.0,1.0,1,0,2
63.75999999999999,Debit,San Antonio,ATM,69.0,Retired,100.00000000000001,1.0,4980.26,176.0,496.0,17.0,1.0,5.999999999999999,1,2,1
446.83,Credit,Miami,Branch,55.0,Retired,143.0,1.0,1623.5,175.0,497.0,18.0,0.0,5.999999999999999,1,1,0
63.540000000000006,Debit,Dallas,ATM,26.0,Engineer,136.0,1.0,4401.78,140.0,532.0,18.0,0.0,5.0,2,2,2
81.11,Debit,Charlotte,Online,48.0,Engineer,110.0,1.0,2051.37,287.0,385.0,18.0,0.0,10.0,1,1,2
441.26,Credit,Tucson,Branch,58.0,Doctor,87.0,1.0,13704.92,56.0,616.0,16.0,0.0,2.0,1,0,1
170.96,Debit,Washington,Branch,64.0,Doctor,69.00000000000001,1.0,13374.89,360.0,312.0,16.0,3.0,11.999999999999998,1,0,1
48.51,Debit,Austin,Branch,22.0,Student,69.00000000000001,1.0,3363.23,7.0,665.0,17.0,0.0,1.0,2,2,2
325.03,Debit,Jacksonville,Branch,60.0,Doctor,106.0,1.0,13521.76,9.0,663.0,17.0,2.0,1.0,1,0,0
125.83,Debit,Los Angeles,nan,57.0,Retired,138.0,1.0,6109.86,147.0,525.0,17.0,0.0,5.0,1,2,0
506.83,Debit,Indianapolis,nan,37.0,Engineer,45.0,1.0,9975.79,112.0,560.0,17.0,0.0,4.0,0,0,0
738.94,Debit,Philadelphia,Branch,41.0,Doctor,173.0,1.0,13856.18,280.0,392.00000000000006,18.0,0.0,10.0,0,0,1
180.36,Credit,Oklahoma City,Online,33.0,Engineer,55.0,1.0,9905.23,148.0,524.0,16.0,1.0,5.0,2,0,0
225.1,Debit,Boston,ATM,28.0,Student,35.0,1.0,1547.71,343.0,486.0,17.0,0.0,11.999999999999998,2,1,2
359.51,Debit,Charlotte,nan,79.0,Retired,157.0,1.0,7153.72,332.0,340.0,18.0,3.0,11.0,1,0,2
720.46,Debit,Tucson,Branch,54.0,Retired,44.0,1.0,3101.54,339.0,333.0,16.0,3.0,11.999999999999998,1,2,1
877.0039999999999,Debit,Tucson,ATM,56.0,Retired,104.0,1.0,1393.14,52.0,620.0,16.0,3.0,2.0,1,1,1
291.46,Debit,Miami,ATM,57.0,Retired,135.0,1.0,7142.53,37.0,635.0,16.0,2.0,2.0,1,0,0
877.0039999999999,Debit,Las Vegas,Branch,23.0,Student,73.0,1.0,325.15,336.0,336.0,18.0,0.0,11.999999999999998,2,1,0
98.24,Debit,Mesa,Online,28.0,Student,148.0,1.0,580.66,98.00000000000001,574.0,17.0,0.0,4.0,2,1,0
100.48,Credit,Milwaukee,Branch,18.0,Student,104.0,1.0,6149.81,46.00000000000001,626.0,16.0,4.0,2.0,2,2,0
45.9,Debit,Columbus,Branch,56.0,Engineer,264.0,1.0,5698.25,182.99999999999997,489.0,18.0,1.0,7.0,1,2,2
258.21,Debit,San Antonio,Online,39.0,Doctor,225.0,1.0,9562.41,329.0,343.0,17.0,0.0,11.0,0,0,1
877.0039999999999,Debit,Las Vegas,Online,53.0,Engineer,211.0,1.0,2038.31,123.0,549.0,16.0,4.0,5.0,1,1,0
287.51,Debit,El Paso,Online,22.0,Student,255.0,1.0,187.65,140.0,532.0,16.0,0.0,5.0,2,1,2
501.29999999999995,Credit,San Antonio,Online,26.0,Engineer,146.0,1.0,8520.08,140.0,532.0,18.0,0.0,5.0,2,0,1
26.1,Debit,Mesa,ATM,27.0,Student,32.0,1.0,1435.72,46.00000000000001,626.0,16.0,4.0,2.0,2,1,0
436.77,Debit,Jacksonville,ATM,20.0,Student,176.0,1.0,825.69,269.0,403.0,16.0,3.0,9.0,2,1,0
292.38,nan,Baltimore,ATM,68.0,Doctor,224.0,1.0,5803.89,133.0,539.0,16.0,0.0,5.0,1,2,2
877.0039999999999,Debit,Philadelphia,Branch,53.0,Retired,165.0,1.0,3134.47,170.0,502.00000000000006,16.0,2.0,5.999999999999999,1,2,1
25.29,Debit,Miami,Online,50.0,nan,125.0,1.0,5374.69,206.00000000000003,466.0,18.0,3.0,7.0,1,2,0
123.34999999999998,Credit,Baltimore,Online,31.0,Doctor,10.0,1.0,6852.16,221.0,451.0,17.0,4.0,8.0,2,0,2
139.52,Debit,Portland,Branch,23.0,Student,30.999999999999996,1.0,1570.22,263.0,408.99999999999994,18.0,4.0,9.0,2,1,1
51.2,Debit,Tucson,Online,18.0,Student,83.0,1.0,730.6,70.0,602.0,18.0,0.0,2.9999999999999996,2,1,1
122.85,Credit,Seattle,Online,47.0,Doctor,127.0,1.0,13185.39,331.0,341.0,17.0,2.0,11.0,1,0,1
161.38,Credit,Colorado Springs,Online,24.0,Student,101.0,1.0,3900.3399999999997,311.0,361.0,16.0,3.0,11.0,2,2,2
16.4325,Debit,Baltimore,Online,63.0,Retired,32.0,1.0,4891.56,105.0,567.0,16.0,0.0,4.0,1,2,2
22.62,Debit,Virginia Beach,ATM,64.0,Doctor,102.0,1.0,7682.0,128.0,544.0,16.0,2.0,5.0,1,0,1
126.83000000000001,Debit,Austin,Branch,57.0,Retired,39.0,1.0,6100.98,49.00000000000001,623.0,16.0,0.0,2.0,1,2,2
46.6,Debit,Detroit,Online,55.0,Doctor,68.00000000000001,1.0,1562.9,240.00000000000003,431.99999999999994,17.0,2.0,8.0,1,1,2
243.8,Debit,San Francisco,Branch,57.0,Doctor,48.0,1.0,13732.81,1.0,671.0,16.0,1.0,1.0,1,0,1
231.51,Credit,Oklahoma City,Branch,60.0,Retired,96.0,1.0,5790.7,237.99999999999997,433.99999999999994,17.0,0.0,8.0,1,2,0
175.05,Debit,nan,Online,39.0,Engineer,34.0,1.0,1447.35,0.0,672.0,17.0,0.0,1.0,0,1,1
762.74,Debit,Los Angeles,ATM,64.0,Doctor,244.0,1.0,207.1,120.00000000000001,552.0,17.0,1.0,5.0,1,1,0
34.03,Debit,Los Angeles,Branch,57.0,Engineer,37.99999999999999,1.0,3077.2,140.0,532.0,17.0,0.0,5.0,1,2,0
16.4325,Debit,Raleigh,Branch,25.0,Student,52.00000000000001,1.0,1983.0,71.0,601.0,17.0,1.0,2.9999999999999996,2,1,1
211.36,Debit,Milwaukee,ATM,57.0,Engineer,107.0,1.0,3120.1,326.0,346.0,17.0,4.0,11.0,1,2,0
101.51,Credit,Tucson,Online,46.0,Engineer,199.0,1.0,3052.47,80.0,592.0,16.0,3.0,2.9999999999999996,1,2,1
309.42,Debit,Fresno,Branch,27.0,Engineer,42.00000000000001,1.0,8564.46,289.0,383.0,16.0,2.0,10.0,2,0,2
257.6,Credit,Fort Worth,Online,59.0,Retired,293.0,1.0,7950.74,350.0,322.0,16.0,0.0,11.999999999999998,1,0,2
746.78,Credit,nan,Branch,21.0,Student,64.0,1.0,1699.81,329.0,343.0,16.0,0.0,11.0,2,1,1
82.01,Credit,Sacramento,Branch,23.0,Student,156.0,1.0,287.46,357.0,315.0,17.0,0.0,11.999999999999998,2,1,1
476.99,Debit,San Diego,Online,23.0,Student,187.0,1.0,1154.48,8.0,664.0,16.0,1.0,1.0,2,1,1
320.11,Debit,El Paso,Branch,23.0,Student,130.0,1.0,4076.4799999999996,186.0,486.0,16.0,0.0,8.0,2,2,2
333.39,Debit,Philadelphia,ATM,68.0,Doctor,35.0,1.0,10628.59,252.00000000000003,420.0,16.0,0.0,9.0,1,0,1
16.4325,Debit,Fresno,ATM,47.0,Engineer,197.0,1.0,7801.32,339.0,333.0,16.0,3.0,11.999999999999998,1,0,2
737.46,Credit,Albuquerque,Branch,53.0,Doctor,75.0,1.0,634.16,1.0,671.0,16.0,1.0,1.0,1,1,2
416.55,Debit,Oklahoma City,Online,33.0,Engineer,73.0,1.0,922.9599999999999,123.0,486.0,17.0,4.0,5.0,2,1,0
84.91,Debit,Raleigh,Online,18.0,Student,68.00000000000001,1.0,4734.110000000001,287.0,385.0,18.0,0.0,10.0,2,2,1
98.95,Debit,Mesa,Branch,75.0,Retired,73.0,1.0,5670.82,361.0,311.0,17.0,4.0,11.999999999999998,1,2,0
18.14,Credit,Milwaukee,ATM,58.0,Retired,48.0,1.0,6020.85,46.00000000000001,626.0,18.0,4.0,2.0,1,2,0
877.0039999999999,Debit,Columbus,ATM,51.0,Doctor,107.99999999999999,1.0,6180.3,212.0,460.0,17.0,2.0,8.0,1,2,2
215.13,Debit,Charlotte,Online,46.0,Engineer,114.0,1.0,3956.6899999999996,3.0,669.0,16.0,3.0,1.0,1,2,2
218.57,Credit,Memphis,Branch,62.0,Doctor,102.0,1.0,13869.86,287.0,385.0,16.0,0.0,10.0,1,0,0
341.88,Debit,Austin,ATM,43.0,Engineer,89.0,1.0,4159.52,163.0,509.0,16.0,2.0,5.999999999999999,0,2,2
691.92,Debit,Boston,Online,19.0,Student,61.00000000000001,1.0,1084.65,189.0,483.0,16.0,0.0,7.0,2,1,2
50.43,Debit,San Jose,Branch,32.0,Doctor,51.00000000000001,1.0,9794.26,189.0,483.0,16.0,0.0,7.0,2,0,1
440.43,Debit,Colorado Springs,Branch,78.0,Retired,22.999999999999996,1.0,5123.24,262.0,409.99999999999994,17.0,3.0,9.0,1,2,2
299.03,Debit,Columbus,Branch,39.0,Engineer,52.00000000000001,1.0,1381.28,17.0,655.0,17.0,3.0,1.0,0,1,2
16.4325,Debit,Seattle,ATM,66.0,Doctor,170.0,1.0,11619.1,357.0,315.0,17.0,0.0,11.999999999999998,1,0,1
173.45,Debit,Philadelphia,ATM,31.0,Engineer,161.0,1.0,9077.62,357.0,315.0,16.0,0.0,11.999999999999998,2,0,1
438.76,Debit,San Antonio,Branch,22.0,Student,73.0,1.0,1824.19,42.0,630.0,16.0,0.0,2.0,2,1,1
519.62,Credit,Washington,Online,71.0,Retired,40.0,1.0,4159.33,325.0,347.0,17.0,3.0,11.0,1,2,1
738.68,Debit,Chicago,Online,50.0,Doctor,123.99999999999999,1.0,14352.33,64.0,608.0,16.0,1.0,2.9999999999999996,1,0,2
151.14,Debit,Memphis,Online,64.0,Retired,37.99999999999999,1.0,2156.54,150.0,522.0,16.0,3.0,5.999999999999999,1,2,0
75.77,Debit,Charlotte,Branch,51.0,Engineer,148.0,1.0,8361.7,216.99999999999997,454.99999999999994,17.0,0.0,8.0,1,0,2
444.52,Debit,Louisville,Online,27.0,Engineer,17.0,1.0,5424.6,92.00000000000001,580.0,16.0,1.0,4.0,2,2,0
16.4325,Debit,Indianapolis,Online,52.0,Doctor,276.0,1.0,11263.89,65.0,607.0,18.0,2.0,2.9999999999999996,1,0,0
97.63,Credit,Milwaukee,Online,48.0,Doctor,127.0,1.0,12467.31,133.0,539.0,16.0,0.0,5.0,1,0,0
256.95,Debit,San Diego,Branch,26.0,Engineer,71.0,1.0,2531.24,122.0,550.0,16.0,3.0,5.0,2,2,1
734.86,Credit,Boston,Branch,48.0,Engineer,290.0,1.0,6242.03,340.0,332.0,16.0,4.0,11.999999999999998,1,2,2
877.0039999999999,Debit,Columbus,ATM,36.0,Doctor,107.0,1.0,11565.97,56.99999999999999,615.0,17.0,1.0,2.0,0,0,2
84.28,Debit,Memphis,Branch,39.0,Doctor,142.0,1.0,13586.06,161.0,511.0,17.0,0.0,5.999999999999999,0,0,0
877.0039999999999,Debit,Austin,ATM,24.0,Student,95.0,1.0,1161.84,216.99999999999997,454.99999999999994,18.0,0.0,8.0,2,1,2
202.49,Credit,Virginia Beach,ATM,48.0,Engineer,69.00000000000001,1.0,7447.099999999999,360.0,312.0,16.0,3.0,11.999999999999998,1,0,1
154.99,Debit,Mesa,Branch,25.0,Student,53.00000000000001,1.0,1419.31,237.99999999999997,433.99999999999994,17.0,0.0,8.0,2,1,0
481.53,Debit,Atlanta,Branch,58.0,Retired,277.0,1.0,6142.54,253.0,419.0,17.0,1.0,9.0,1,2,2
172.92,Debit,Miami,Online,20.0,Student,212.0,1.0,416.37,237.99999999999997,433.99999999999994,16.0,0.0,8.0,2,1,0
275.59,Credit,Philadelphia,Branch,53.0,Retired,238.0,1.0,6313.22,281.0,391.00000000000006,16.0,1.0,10.0,1,2,1
207.2,Debit,Columbus,Online,60.0,Engineer,133.0,1.0,8092.9400000000005,364.0,308.0,16.0,0.0,1.0,1,0,2
136.82,Debit,Chicago,Branch,31.0,Engineer,14.0,1.0,6229.13,235.0,437.00000000000006,18.0,4.0,8.0,2,2,2
624.0,Debit,Houston,Branch,26.0,Engineer,132.0,1.0,4976.18,45.0,627.0,17.0,3.0,2.0,2,2,0
211.36,Debit,Chicago,Online,30.0,Engineer,28.0,1.0,8741.51,220.0,452.0,18.0,3.0,8.0,2,0,2
16.4325,Debit,Austin,ATM,59.0,Doctor,58.00000000000001,1.0,7155.04,52.0,620.0,16.0,3.0,2.0,1,0,2
26.3,Debit,Virginia Beach,ATM,32.0,Doctor,33.0,1.0,7473.73,344.0,328.0,16.0,1.0,11.999999999999998,2,0,1
319.5,Credit,Virginia Beach,Branch,29.0,Engineer,69.00000000000001,1.0,2366.3,158.0,514.0,16.0,4.0,5.999999999999999,2,2,1
